train_acc,train_loss,val_acc,val_loss
0.94625,0.17808124830015004,0.9883040935672515,0.05470883943648501
0.9775,0.07466815814841539,0.9883040935672515,0.051179270979694345
0.9925,0.027096332309301942,0.9824561403508771,0.04392010592643849
